Time UTC (yyyy-mm-ddThh:mm:ss.fffZ),Conductivity (S/m),Density (kg/m3),Error Code (NA),External pH (Dynamic Salinity) (pH),FET External Voltage (V),Instrument Clock (Gregorian days since 19700101T000000Z),Internal Humidity (%),Internal Temperature (C),Oxygen Concentration Corrected (ml/l),Practical Salinity (psu),Pressure (decibar),Sigma-t (kg/m3),Sigma-theta (0 dbar) (kg/m3),Sound Speed (m/s),Temperature (C)
2025-02-15T05:16:37.839Z,2.74068,1025.987926,0,7.7723,-0.89371,20133.7198,0.5,1.1,5.606,31.9372,82.806,25.59362593,25.59379903,1450.110566,0.8133
2025-02-15T05:18:37.839Z,2.74074,1025.987602,0,7.7721,-0.893719,20133.72119,0.6,1.1,5.609,31.9367,82.837,25.59315732,25.59333057,1450.115853,0.8145
2025-02-15T05:20:37.839Z,2.74084,1025.98672,0,7.7733,-0.89365,20133.72258,0.5,1.1,5.612,31.936,82.793,25.59248904,25.59266233,1450.122835,0.8164
2025-02-15T05:22:37.839Z,2.74089,1025.9865,0,7.773,-0.893668,20133.72397,0.6,1.1,5.618,31.9358,82.789,25.59228938,25.59246272,1450.125682,0.8171
2025-02-15T05:24:37.838Z,2.7408,1025.987069,0,7.7735,-0.893641,20133.72536,0.6,1.1,5.617,31.9362,82.824,25.59268869,25.592862,1450.120426,0.8157
2025-02-15T05:26:37.839Z,2.74089,1025.986676,0,7.7734,-0.893641,20133.72675,0.5,1.1,5.626,31.9358,82.826,25.59228938,25.5924628,1450.126282,0.8171
2025-02-15T05:28:37.842Z,2.74093,1025.986349,0,7.7734,-0.893643,20133.72814,0.5,1.1,5.627,31.9354,82.837,25.59191223,25.59208575,1450.130469,0.8181
2025-02-15T05:30:37.838Z,2.74101,1025.984628,0,7.7736,-0.893627,20133.72953,0.5,1.1,5.631,31.9336,82.812,25.59031483,25.59048849,1450.13993,0.8208
2025-02-15T05:32:37.838Z,2.74087,1025.986391,0,7.7746,-0.893577,20133.73091,0.6,1.1,5.631,31.9355,82.818,25.59204256,25.59221597,1450.126208,0.8172
2025-02-15T05:34:38.088Z,2.74061,1025.985278,0,7.775,-0.893555,20133.7323,0.6,1.1,5.63,31.934,82.818,25.59092491,25.59109816,1450.116954,0.8156
2025-02-15T05:36:37.838Z,2.74019,1025.984408,0,7.7751,-0.893554,20133.73369,0.5,1.1,5.64,31.9327,82.806,25.59010097,25.59027385,1450.096875,0.8116
2025-02-15T05:38:37.838Z,2.7404,1025.986267,0,7.776,-0.893508,20133.73508,0.6,1.1,5.644,31.935,82.812,25.59193413,25.59210709,1450.101387,0.8119
2025-02-15T05:40:37.838Z,2.74066,1025.985112,0,7.7762,-0.893489,20133.73647,0.5,1.1,5.639,31.9339,82.806,25.59081677,25.59099004,1450.118896,0.8161
2025-02-15T05:42:37.838Z,2.74067,1025.986817,0,7.7763,-0.893486,20133.73786,0.5,1.1,5.627,31.9359,82.806,25.59251947,25.59269263,1450.113834,0.8144
2025-02-15T05:44:37.838Z,2.74062,1025.985565,0,7.777,-0.893449,20133.73925,0.5,1.1,5.626,31.9345,82.789,25.5913492,25.59152236,1450.115331,0.8152
2025-02-15T05:46:37.838Z,2.74056,1025.985148,0,7.7759,-0.893506,20133.74064,0.5,1.1,5.631,31.9339,82.799,25.59088328,25.59105643,1450.113335,0.8149
2025-02-15T05:48:37.843Z,2.74049,1025.98471,0,7.7756,-0.893525,20133.74203,0.5,1.1,5.635,31.9332,82.824,25.59032585,25.59049904,1450.112358,0.8148
2025-02-15T05:50:37.839Z,2.74064,1025.985157,0,7.7761,-0.893496,20133.74341,0.6,1.1,5.639,31.934,82.795,25.59091383,25.59108704,1450.117489,0.8158
2025-02-15T05:52:37.839Z,2.74038,1025.985175,0,7.7776,-0.893416,20133.7448,0.5,1.1,5.637,31.9336,82.831,25.59075281,25.59092586,1450.104377,0.8129
2025-02-15T05:54:37.838Z,2.74033,1025.98604,0,7.7777,-0.893411,20133.74619,0.5,1.1,5.637,31.9344,82.862,25.5914682,25.59164122,1450.10004,0.8116
2025-02-15T05:56:37.843Z,2.74041,1025.985725,0,7.7778,-0.893405,20133.74758,0.5,1.1,5.635,31.9343,82.826,25.59132686,25.59149989,1450.104317,0.8127
2025-02-15T05:58:37.843Z,2.74028,1025.986023,0,7.7781,-0.893393,20133.74897,0.5,1.1,5.63,31.9343,82.868,25.59142099,25.59159398,1450.097281,0.811
2025-02-15T06:00:38.087Z,2.74024,1025.986167,0,7.778,-0.893398,20133.75036,0.6,1.1,5.632,31.9345,82.856,25.59162059,25.5917935,1450.094174,0.8103
2025-02-15T06:02:37.838Z,2.74013,1025.986741,0,7.7787,-0.893358,20133.75175,0.5,1.1,5.626,31.9351,82.851,25.59221383,25.59238658,1450.085809,0.8083
2025-02-15T06:04:37.838Z,2.74028,1025.985966,0,7.7774,-0.893431,20133.75314,0.6,1.1,5.625,31.9343,82.856,25.59142099,25.59159395,1450.097086,0.811
2025-02-15T06:06:37.843Z,2.74014,1025.98715,0,7.7783,-0.893384,20133.75453,0.5,1.1,5.622,31.9356,82.849,25.59263256,25.59280528,1450.085078,0.808
2025-02-15T06:08:37.838Z,2.74012,1025.98743,0,7.7777,-0.893414,20133.75591,0.5,1,5.617,31.9358,82.868,25.59282107,25.5929938,1450.083382,0.8075
2025-02-15T06:10:37.842Z,2.74006,1025.98792,0,7.7783,-0.893385,20133.7573,0.6,1.1,5.612,31.9365,82.837,25.59345596,25.59362853,1450.077905,0.8062
2025-02-15T06:12:37.842Z,2.74005,1025.987549,0,7.7776,-0.893421,20133.75869,0.5,1.1,5.605,31.9362,82.812,25.59320362,25.59337615,1450.078009,0.8064
2025-02-15T06:14:37.838Z,2.73988,1025.987954,0,7.7785,-0.893374,20133.76008,0.5,1.1,5.602,31.9367,82.78,25.59375504,25.59392729,1450.065894,0.8037
2025-02-15T06:16:37.838Z,2.73974,1025.989373,0,7.7793,-0.893335,20133.76147,0.5,1.1,5.594,31.9383,82.768,25.59522421,25.5953962,1450.052839,0.8004
2025-02-15T06:18:37.843Z,2.73945,1025.990072,0,7.7784,-0.89339,20133.76286,0.5,1.1,5.589,31.9389,82.764,25.59593313,25.59610478,1450.034951,0.7963
2025-02-15T06:20:37.838Z,2.73926,1025.991721,0,7.7776,-0.893437,20133.76425,0.6,1.1,5.579,31.9407,82.757,25.597607,25.59777834,1450.018606,0.7922
2025-02-15T06:22:37.838Z,2.73906,1025.991913,0,7.7764,-0.893501,20133.76564,0.5,1.1,5.57,31.9408,82.749,25.59783072,25.59800183,1450.0068,0.7896
2025-02-15T06:24:37.838Z,2.73909,1025.99345,0,7.7784,-0.893397,20133.76703,0.5,1.1,5.566,31.9425,82.768,25.59927518,25.59944626,1450.003006,0.7882
2025-02-15T06:26:37.838Z,2.73914,1025.991502,0,7.7766,-0.893491,20133.76841,0.5,1.1,5.565,31.9403,82.764,25.59735142,25.59752267,1450.012738,0.791
2025-02-15T06:28:38.092Z,2.73894,1025.992187,0,7.7764,-0.893503,20133.7698,0.6,1.1,5.556,31.941,82.751,25.59809073,25.5982617,1449.998922,0.7878
2025-02-15T06:30:37.839Z,2.73907,1025.990535,0,7.7762,-0.893514,20133.77119,0.5,1.1,5.557,31.9392,82.749,25.59645565,25.59662686,1450.011943,0.7912
2025-02-15T06:32:37.839Z,2.73931,1025.990338,0,7.776,-0.89352,20133.77258,0.5,1.1,5.568,31.939,82.78,25.59611837,25.59628991,1450.026714,0.7944
2025-02-15T06:34:37.839Z,2.73944,1025.988438,0,7.7761,-0.89351,20133.77397,0.5,1.1,5.575,31.9369,82.78,25.5942252,25.594397,1450.04073,0.7981
2025-02-15T06:36:37.843Z,2.73951,1025.988061,0,7.775,-0.893572,20133.77536,0.5,1.1,5.585,31.9364,82.801,25.59375129,25.59392323,1450.046311,0.7994
2025-02-15T06:38:37.842Z,2.73965,1025.986495,0,7.7759,-0.893517,20133.77675,0.6,1,5.6,31.9349,82.764,25.59236813,25.59254022,1450.05825,0.8026
2025-02-15T06:40:37.838Z,2.73981,1025.985312,0,7.7754,-0.893539,20133.77814,0.6,1.1,5.612,31.9335,82.793,25.59105422,25.59122663,1450.0723,0.806
2025-02-15T06:42:37.838Z,2.73994,1025.985459,0,7.7761,-0.8935,20133.77953,0.5,1.1,5.62,31.9338,82.789,25.59122361,25.59139612,1450.078536,0.8073
2025-02-15T06:44:37.837Z,2.73975,1025.985679,0,7.7758,-0.89352,20133.78091,0.5,1,5.623,31.934,82.77,25.59152823,25.59170049,1450.066688,0.8047
2025-02-15T06:46:37.837Z,2.73979,1025.98566,0,7.776,-0.89351,20133.7823,0.5,1.1,5.619,31.9342,82.737,25.59166697,25.5918392,1450.068234,0.8051
2025-02-15T06:48:37.837Z,2.74002,1025.984465,0,7.7764,-0.893486,20133.78369,0.6,1.1,5.619,31.933,82.737,25.59048062,25.59065315,1450.084803,0.8091
2025-02-15T06:50:37.842Z,2.74037,1025.983097,0,7.7763,-0.893485,20133.78508,0.5,1.1,5.626,31.9317,82.737,25.58912504,25.589298,1450.108501,0.8147
2025-02-15T06:52:37.838Z,2.74041,1025.983403,0,7.7774,-0.893427,20133.78647,0.5,1.1,5.631,31.9322,82.718,25.58952161,25.58969455,1450.10931,0.8148
2025-02-15T06:54:38.091Z,2.74069,1025.982613,0,7.7771,-0.893437,20133.78786,0.5,1.1,5.633,31.9315,82.72,25.58873137,25.58890464,1450.127025,0.8189
2025-02-15T06:56:37.838Z,2.74115,1025.979211,0,7.7773,-0.893419,20133.78925,0.6,1.1,5.642,31.9278,82.743,25.58523947,25.58541348,1450.164696,0.8282
2025-02-15T06:58:37.838Z,2.74105,1025.98083,0,7.7776,-0.893405,20133.79064,0.6,1.1,5.645,31.9297,82.726,25.58693413,25.58710789,1450.153327,0.8252
2025-02-15T07:00:37.842Z,2.74173,1025.984984,0,7.7778,-0.893398,20133.79203,0.5,1.1,5.645,31.9351,82.726,25.59109899,25.59127311,1450.175017,0.8284
2025-02-15T07:02:37.837Z,2.74133,1025.980234,0,7.7774,-0.893414,20133.79341,0.6,1.1,5.649,31.9292,82.735,25.5863042,25.5864783,1450.171417,0.8293
2025-02-15T07:04:37.838Z,2.74108,1025.979804,0,7.7781,-0.893373,20133.7948,0.5,1.1,5.647,31.9285,82.73,25.58589132,25.58606517,1450.158153,0.8266
2025-02-15T07:06:37.843Z,2.74097,1025.97941,0,7.7787,-0.893342,20133.79619,0.5,1.1,5.67,31.9281,82.705,25.58561408,25.58578781,1450.153586,0.8258
2025-02-15T07:08:37.838Z,2.74083,1025.979285,0,7.7791,-0.893323,20133.79758,0.6,1.1,5.67,31.9279,82.693,25.58554209,25.58571566,1450.145864,0.8242
2025-02-15T07:10:37.839Z,2.74038,1025.982101,0,7.779,-0.893338,20133.79897,0.6,1.1,5.666,31.9308,82.693,25.58834027,25.58851321,1450.111586,0.8158
2025-02-15T07:12:37.837Z,2.73972,1025.986577,0,7.7806,-0.893261,20133.80036,0.6,1.1,5.638,31.9355,82.686,25.59282306,25.59299504,1450.060051,0.8031
2025-02-15T07:14:37.837Z,2.74007,1025.982202,0,7.7804,-0.893261,20133.80175,0.5,1.1,5.626,31.9308,82.667,25.58855629,25.58872886,1450.093459,0.8119
2025-02-15T07:16:37.838Z,2.74026,1025.982552,0,7.7804,-0.893264,20133.80314,0.6,1.1,5.634,31.9314,82.661,25.58893916,25.58911187,1450.10233,0.8137
2025-02-15T07:18:37.837Z,2.7404,1025.98286,0,7.7804,-0.89326,20133.80453,0.6,1.1,5.642,31.9318,82.674,25.58918884,25.58936169,1450.108973,0.815
2025-02-15T07:20:38.085Z,2.74033,1025.983729,0,7.7805,-0.893261,20133.80591,0.6,1.1,5.639,31.9328,82.667,25.59008726,25.59025998,1450.10247,0.8133
2025-02-15T07:22:37.838Z,2.74102,1025.982007,0,7.78,-0.893278,20133.8073,0.6,1.1,5.64,31.9313,82.68,25.58832637,25.5884999,1450.146081,0.8233
2025-02-15T07:24:37.838Z,2.74109,1025.977836,0,7.7799,-0.893277,20133.80869,0.5,1.1,5.664,31.9264,82.699,25.5840747,25.58424864,1450.165301,0.8289
2025-02-15T07:26:37.834Z,2.74115,1025.976038,0,7.7802,-0.893253,20133.81008,0.6,1.1,5.691,31.9244,82.693,25.58231065,25.58248477,1450.175255,0.8317
2025-02-15T07:28:37.838Z,2.74134,1025.97512,0,7.7815,-0.893182,20133.81147,0.6,1.1,5.702,31.9233,82.726,25.58124246,25.5814169,1450.189305,0.835
2025-02-15T07:30:37.842Z,2.74141,1025.97434,0,7.7817,-0.893168,20133.81286,0.6,1.1,5.713,31.9225,82.718,25.5805045,25.58067904,1450.195827,0.8367
2025-02-15T07:32:37.837Z,2.74127,1025.974329,0,7.7826,-0.893119,20133.81425,0.5,1.1,5.725,31.9223,82.73,25.58043272,25.58060716,1450.188497,0.8351
2025-02-15T07:34:37.838Z,2.7409,1025.97443,0,7.7826,-0.893123,20133.81564,0.6,1.1,5.733,31.9221,82.73,25.58052218,25.58069625,1450.167811,0.8306
2025-02-15T07:36:37.838Z,2.74063,1025.973754,0,7.7833,-0.893084,20133.81703,0.6,1.1,5.745,31.921,82.747,25.57975983,25.57993374,1450.156643,0.8284
2025-02-15T07:38:37.837Z,2.74051,1025.973167,0,7.7832,-0.893092,20133.81841,0.5,1.1,5.756,31.9202,82.749,25.57916092,25.57933475,1450.151983,0.8276
2025-02-15T07:40:37.838Z,2.74045,1025.972724,0,7.785,-0.892993,20133.8198,0.6,1.1,5.763,31.9195,82.774,25.57859798,25.57877185,1450.15146,0.8276
2025-02-15T07:42:37.839Z,2.74043,1025.972645,0,7.7851,-0.892989,20133.82119,0.6,1.1,5.766,31.9195,82.755,25.57860909,25.5787829,1450.150244,0.8274
2025-02-15T07:44:37.837Z,2.7404,1025.972846,0,7.7854,-0.892971,20133.82258,0.6,1.1,5.772,31.9197,82.755,25.5788088,25.57898256,1450.147333,0.8267
2025-02-15T07:46:37.837Z,2.74045,1025.972404,0,7.7869,-0.892888,20133.82397,0.6,1.1,5.772,31.9193,82.743,25.57842603,25.57859985,1450.151599,0.8278
2025-02-15T07:48:38.087Z,2.7404,1025.972535,0,7.7872,-0.892871,20133.82536,0.6,1.1,5.774,31.9193,82.762,25.57846491,25.57863871,1450.148731,0.8271
2025-02-15T07:50:37.837Z,2.74048,1025.97197,0,7.788,-0.892828,20133.82675,0.6,1.1,5.776,31.919,82.711,25.57814589,25.57831969,1450.153858,0.8285
2025-02-15T07:52:37.837Z,2.74048,1025.972247,0,7.7881,-0.892823,20133.82814,0.6,1.1,5.776,31.919,82.768,25.57815145,25.57832536,1450.15433,0.8284
2025-02-15T07:54:37.837Z,2.74058,1025.971541,0,7.7879,-0.89283,20133.82953,0.6,1.1,5.778,31.9185,82.726,25.57764934,25.5778233,1450.161153,0.8302
2025-02-15T07:56:37.838Z,2.74056,1025.972155,0,7.7891,-0.892765,20133.83091,0.6,1.1,5.777,31.9188,82.797,25.57792394,25.57809801,1450.159981,0.8296
2025-02-15T07:58:37.837Z,2.74054,1025.973438,0,7.7899,-0.892727,20133.8323,0.6,1.1,5.777,31.9202,82.812,25.57913314,25.57930715,1450.155275,0.8281
2025-02-15T08:00:37.837Z,2.74063,1025.971902,0,7.7901,-0.892712,20133.83369,0.5,1.1,5.772,31.9184,82.826,25.57753557,25.57770979,1450.165366,0.8308
2025-02-15T08:02:37.838Z,2.74082,1025.971729,0,7.7904,-0.892694,20133.83508,0.6,1.1,5.773,31.9183,82.837,25.57731616,25.57749061,1450.176757,0.8333
2025-02-15T08:04:37.842Z,2.74069,1025.975323,0,7.79,-0.892723,20133.83647,0.6,1.1,5.771,31.9222,82.868,25.58075264,25.58092679,1450.157931,0.8279
2025-02-15T08:06:37.842Z,2.74075,1025.973478,0,7.7911,-0.892656,20133.83786,0.6,1.1,5.757,31.92,82.887,25.57882227,25.57899665,1450.16848,0.8308
2025-02-15T08:08:37.838Z,2.74096,1025.972322,0,7.791,-0.892659,20133.83925,0.6,1.1,5.767,31.9187,82.91,25.57756552,25.57774024,1450.184371,0.8346
2025-02-15T08:10:37.837Z,2.7409,1025.971888,0,7.7915,-0.892632,20133.84064,0.6,1.1,5.77,31.9182,82.902,25.577169,25.57734368,1450.183124,0.8345
2025-02-15T08:12:37.838Z,2.74127,1025.969808,0,7.7923,-0.892583,20133.84203,0.6,1.1,5.776,31.9161,82.9,25.57511281,25.57528799,1450.21025,0.8411
2025-02-15T08:14:38.086Z,2.74105,1025.971607,0,7.7922,-0.892593,20133.84341,0.6,1.1,5.778,31.9181,82.883,25.57698286,25.57715765,1450.191304,0.8364
2025-02-15T08:16:37.838Z,2.74133,1025.967991,0,7.7929,-0.892546,20133.8448,0.6,1.1,5.779,31.9139,82.925,25.57318207,25.5733575,1450.220893,0.844
2025-02-15T08:18:37.837Z,2.7414,1025.968482,0,7.7929,-0.892548,20133.84619,0.6,1.1,5.787,31.9147,82.893,25.57382539,25.57400076,1450.221435,0.844
2025-02-15T08:20:37.837Z,2.74116,1025.971641,0,7.7934,-0.89253,20133.84758,0.6,1.1,5.786,31.9181,82.906,25.57691049,25.57708544,1450.197576,0.8377
2025-02-15T08:22:37.837Z,2.74112,1025.970425,0,7.7933,-0.892529,20133.84897,0.6,1.1,5.776,31.9168,82.881,25.57581497,25.57598992,1450.199528,0.8386
2025-02-15T08:24:37.838Z,2.74123,1025.970229,0,7.794,-0.892492,20133.85036,0.5,1.1,5.78,31.9165,82.91,25.57548461,25.57565975,1450.20686,0.8402
2025-02-15T08:26:37.838Z,2.7414,1025.969336,0,7.7938,-0.892499,20133.85175,0.5,1.1,5.778,31.9155,82.929,25.57450772,25.57468314,1450.219906,0.8433
2025-02-15T08:28:37.837Z,2.7415,1025.969046,0,7.7938,-0.892499,20133.85314,0.5,1.1,5.79,31.9152,82.937,25.57418285,25.5743584,1450.226442,0.8448
2025-02-15T08:30:37.838Z,2.74125,1025.971288,0,7.7952,-0.89243,20133.85453,0.6,1.1,5.787,31.9176,82.937,25.57641375,25.57658889,1450.205129,0.8394
2025-02-15T08:32:37.837Z,2.74122,1025.972239,0,7.7953,-0.892425,20133.85591,0.6,1.1,5.787,31.9184,82.986,25.57712947,25.57730463,1450.201087,0.8381
2025-02-15T08:34:37.842Z,2.7413,1025.971043,0,7.7949,-0.892443,20133.8573,0.6,1.1,5.779,31.9171,82.981,25.57596154,25.57613684,1450.209262,0.8403
2025-02-15T08:36:37.838Z,2.74171,1025.968224,0,7.795,-0.89243,20133.85869,0.6,1.1,5.791,31.9141,82.994,25.57309748,25.57327343,1450.242238,0.8484
2025-02-15T08:38:37.837Z,2.74173,1025.968633,0,7.7949,-0.892437,20133.86008,0.6,1.1,5.796,31.9147,82.975,25.5735967,25.57377259,1450.241365,0.8481
2025-02-15T08:40:37.838Z,2.74147,1025.970767,0,7.7951,-0.892433,20133.86147,0.6,1.1,5.793,31.9169,82.986,25.57566697,25.57584249,1450.219967,0.8427
2025-02-15T08:42:38.086Z,2.74139,1025.97125,0,7.7954,-0.892414,20133.86286,0.6,1.1,5.782,31.9173,83.004,25.57606108,25.57623653,1450.214892,0.8414
2025-02-15T08:44:37.837Z,2.74137,1025.971508,0,7.7961,-0.892378,20133.86425,0.6,1.1,5.778,31.9177,82.981,25.57642732,25.57660266,1450.21142,0.8406
2025-02-15T08:46:37.838Z,2.74222,1025.966147,0,7.7955,-0.892396,20133.86564,0.6,1.1,5.794,31.9121,82.998,25.57102002,25.57119663,1450.277749,0.8568
2025-02-15T08:48:37.838Z,2.74219,1025.966749,0,7.7955,-0.892396,20133.86703,0.5,1.1,5.807,31.9127,83.011,25.57155839,25.57173496,1450.274221,0.8558
2025-02-15T08:50:37.837Z,2.74195,1025.967756,0,7.7957,-0.892388,20133.86841,0.6,1.1,5.813,31.9136,83.023,25.57250002,25.5726763,1450.257921,0.8519
2025-02-15T08:52:37.836Z,2.7421,1025.966704,0,7.7958,-0.892378,20133.8698,0.6,1.1,5.811,31.9125,83.023,25.57145347,25.57162997,1450.269615,0.8548
2025-02-15T08:54:37.841Z,2.74188,1025.968153,0,7.7966,-0.89234,20133.87119,0.6,1.1,5.806,31.9141,83.006,25.57297468,25.57315083,1450.252412,0.8506
2025-02-15T08:56:37.841Z,2.74221,1025.961521,0,7.7972,-0.892296,20133.87258,0.6,1.1,5.812,31.9067,83,25.56639262,25.56656955,1450.293745,0.8619
2025-02-15T08:58:37.837Z,2.74227,1025.962993,0,7.7962,-0.892353,20133.87397,0.6,1.1,5.842,31.9085,82.992,25.56790153,25.56807839,1450.291015,0.8608
2025-02-15T09:00:37.841Z,2.74216,1025.962609,0,7.7965,-0.892334,20133.87536,0.6,1.1,5.844,31.9079,83.004,25.56745825,25.56763506,1450.287239,0.8601
2025-02-15T09:02:37.838Z,2.74207,1025.961544,0,7.7972,-0.892295,20133.87675,0.6,1.1,5.86,31.9065,83.019,25.56632133,25.56649817,1450.286532,0.8603
2025-02-15T09:04:37.836Z,2.74216,1025.962303,0,7.7981,-0.892249,20133.87814,0.6,1.1,5.871,31.9074,83.029,25.56703382,25.56721071,1450.288796,0.8605
2025-02-15T09:06:37.837Z,2.74222,1025.962002,0,7.7986,-0.892216,20133.87953,0.6,1.1,5.876,31.907,83.048,25.56664504,25.56682206,1450.294015,0.8617
2025-02-15T09:08:38.090Z,2.74221,1025.960901,0,7.7996,-0.892162,20133.88091,0.6,1.1,5.876,31.9055,83.086,25.56536615,25.56554333,1450.298537,0.863
2025-02-15T09:10:37.841Z,2.74228,1025.956431,0,7.7992,-0.892175,20133.8823,0.6,1.1,5.891,31.9003,83.098,25.56084891,25.56102652,1450.319038,0.869
2025-02-15T09:12:37.840Z,2.74214,1025.956838,0,7.7999,-0.892139,20133.88369,0.6,1.1,5.914,31.9005,83.124,25.56112738,25.56130488,1450.310204,0.8669
2025-02-15T09:14:37.841Z,2.74181,1025.957067,0,7.801,-0.892081,20133.88508,0.6,1.1,5.917,31.9006,83.105,25.56143734,25.56161446,1450.291437,0.8628
2025-02-15T09:16:37.841Z,2.74196,1025.95912,0,7.8012,-0.892075,20133.88647,0.6,1.1,5.911,31.9029,83.142,25.56331471,25.56349191,1450.292821,0.8623
2025-02-15T09:18:37.836Z,2.74143,1025.955331,0,7.8022,-0.892013,20133.88786,0.6,1.1,5.925,31.8981,83.134,25.55955579,25.55973273,1450.27816,0.8605
2025-02-15T09:20:37.837Z,2.74179,1025.952691,0,7.8021,-0.892011,20133.88925,0.6,1.1,5.958,31.8951,83.174,25.55674061,25.55691818,1450.307478,0.8677
2025-02-15T09:22:37.841Z,2.74108,1025.952405,0,7.8036,-0.891935,20133.89064,0.6,1.1,5.979,31.8942,83.169,25.55645897,25.55663587,1450.270379,0.8598
2025-02-15T09:24:37.836Z,2.74052,1025.951199,0,7.8049,-0.89187,20133.89203,0.6,1.1,5.996,31.8923,83.174,25.55521608,25.55539253,1450.244808,0.8547
2025-02-15T09:26:37.836Z,2.74112,1025.954667,0,7.806,-0.891807,20133.89341,0.6,1.2,5.989,31.8967,83.199,25.5585754,25.55875225,1450.265566,0.8579
2025-02-15T09:28:37.840Z,2.74218,1025.957336,0,7.8066,-0.891774,20133.8948,0.6,1.1,5.965,31.9006,83.218,25.56117978,25.56135753,1450.314129,0.8674
2025-02-15T09:30:37.819Z,2.74253,1025.95597,0,7.8076,-0.891717,20133.89619,0.6,1.2,5.938,31.8994,83.201,25.5599066,25.56008474,1450.337198,0.8729
2025-02-15T09:32:37.841Z,2.74257,1025.955169,0,7.8077,-0.891706,20133.89758,0.6,1.1,5.939,31.8982,83.255,25.55885198,25.55903035,1450.343736,0.8745
2025-02-15T09:34:37.835Z,2.74271,1025.955849,0,7.8079,-0.891698,20133.89897,0.6,1.1,5.936,31.899,83.274,25.55944471,25.55962321,1450.349186,0.8754
2025-02-15T09:36:38.089Z,2.74279,1025.956542,0,7.8081,-0.891683,20133.90036,0.6,1.1,5.931,31.8998,83.287,25.56007672,25.56025528,1450.351365,0.8756
2025-02-15T09:38:37.840Z,2.74279,1025.955961,0,7.8082,-0.89168,20133.90175,0.6,1.1,5.927,31.8991,83.293,25.55946898,25.55964761,1450.35416,0.8764
2025-02-15T09:40:37.835Z,2.74307,1025.955731,0,7.809,-0.891634,20133.90314,0.6,1.1,5.926,31.8989,83.324,25.55910037,25.55927937,1450.37117,0.8801
2025-02-15T09:42:37.835Z,2.74306,1025.954623,0,7.8085,-0.891656,20133.90453,0.6,1.1,5.932,31.8977,83.306,25.55807934,25.55825836,1450.373819,0.8811
2025-02-15T09:44:37.836Z,2.74308,1025.954084,0,7.8099,-0.891579,20133.90591,0.6,1.1,5.94,31.8967,83.375,25.5572135,25.55739274,1450.378598,0.8822
2025-02-15T09:46:37.841Z,2.74298,1025.952891,0,7.81,-0.891573,20133.9073,0.6,1.1,5.95,31.8953,83.362,25.55608225,25.55626144,1450.376983,0.8823
2025-02-15T09:48:37.836Z,2.74312,1025.952441,0,7.8097,-0.89159,20133.90869,0.6,1.1,5.961,31.8949,83.362,25.55563695,25.55581633,1450.386424,0.8845
2025-02-15T09:50:37.840Z,2.74306,1025.951189,0,7.8104,-0.891546,20133.91008,0.6,1.1,5.964,31.8934,83.362,25.55438594,25.55456536,1450.38806,0.8853
2025-02-15T09:52:37.836Z,2.74294,1025.950618,0,7.8109,-0.891522,20133.91147,0.6,1.1,5.976,31.8927,83.349,25.55387375,25.55405304,1450.382842,0.8844
2025-02-15T09:54:37.836Z,2.7429,1025.950709,0,7.8114,-0.891492,20133.91286,0.6,1.1,5.979,31.8927,83.362,25.55390186,25.55408114,1450.380786,0.8839
2025-02-15T09:56:37.835Z,2.74332,1025.951026,0,7.8116,-0.891481,20133.91425,0.6,1.1,5.975,31.8935,83.349,25.55429193,25.55447157,1450.402032,0.8884
2025-02-15T09:58:37.836Z,2.74344,1025.950239,0,7.812,-0.891455,20133.91564,0.6,1.1,5.977,31.8928,83.329,25.55360528,25.55378505,1450.410749,0.8906
2025-02-15T10:00:37.836Z,2.74347,1025.950086,0,7.8125,-0.891426,20133.91703,0.6,1.1,5.982,31.8924,83.373,25.55324426,25.55342418,1450.414105,0.8913
2025-02-15T10:02:38.084Z,2.74341,1025.949734,0,7.8137,-0.891364,20133.91841,0.6,1.1,5.978,31.8917,83.416,25.5526871,25.55286709,1450.413421,0.8912
2025-02-15T10:04:37.840Z,2.74347,1025.949295,0,7.8145,-0.891316,20133.9198,0.6,1.1,5.982,31.8912,83.423,25.55221752,25.55239761,1450.418309,0.8924
2025-02-15T10:06:37.840Z,2.74342,1025.948694,0,7.8157,-0.89125,20133.92119,0.6,1.2,5.99,31.8905,83.416,25.55164909,25.55182916,1450.41772,0.8925
2025-02-15T10:08:37.840Z,2.74342,1025.949273,0,7.8158,-0.891248,20133.92258,0.6,1.1,5.988,31.8911,83.429,25.55216528,25.55234534,1450.416008,0.8919
2025-02-15T10:10:37.835Z,2.74341,1025.949568,0,7.8161,-0.89123,20133.92397,0.6,1.1,5.982,31.8912,83.473,25.55225131,25.55243147,1450.416402,0.8918
2025-02-15T10:12:37.836Z,2.74345,1025.949085,0,7.8171,-0.891174,20133.92536,0.6,1.1,5.983,31.8906,83.485,25.55171259,25.55189284,1450.420332,0.8928
2025-02-15T10:14:37.836Z,2.74339,1025.949365,0,7.8174,-0.89116,20133.92675,0.6,1.1,5.985,31.8909,83.481,25.55201011,25.55219028,1450.416134,0.8918
2025-02-15T10:16:37.836Z,2.74337,1025.948914,0,7.8187,-0.891087,20133.92814,0.6,1.2,5.991,31.8904,83.473,25.55159686,25.55177701,1450.416247,0.892
2025-02-15T10:18:37.836Z,2.74322,1025.948175,0,7.8189,-0.891078,20133.92953,0.6,1.2,5.994,31.8895,83.456,25.55093521,25.55111522,1450.409792,0.8909
